"TIME","GEO","C_RESID","UNIT","NACE_R2","Value","Flag and Footnotes"
"2016","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3.46",""
"2016","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","2.93",""
"2016","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","4.79",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","165,623,773",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Number","Hotels and similar accommodation","135,479,317",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","30,144,456",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Number","Holiday and other short-stay accommodation","21,104,787",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","9,039,669",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2.94",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Hotels and similar accommodation","2.89",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3.16",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Holiday and other short-stay accommodation","2.94",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","3.68",""
"2016","Estonia","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,056,526",""
"2016","Estonia","Foreign country","Number","Hotels and similar accommodation","1,870,292",""
"2016","Estonia","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","186,234",""
"2016","Estonia","Foreign country","Number","Holiday and other short-stay accommodation","186,234",""
"2016","Estonia","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","Estonia","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6.6",""
"2016","Estonia","Foreign country","Percentage change on previous period","Hotels and similar accommodation","5.93",""
"2016","Estonia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13.83",""
"2016","Estonia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","13.83",""
"2016","Estonia","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Estonia","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,268,388",""
"2016","Estonia","Reporting country","Number","Hotels and similar accommodation","949,639",""
"2016","Estonia","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","318,749",""
"2016","Estonia","Reporting country","Number","Holiday and other short-stay accommodation","318,749",""
"2016","Estonia","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","Estonia","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7.22",""
"2016","Estonia","Reporting country","Percentage change on previous period","Hotels and similar accommodation","7.9",""
"2016","Estonia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5.23",""
"2016","Estonia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","5.23",""
"2016","Estonia","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Estonia","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,324,914",""
"2016","Estonia","Total","Number","Hotels and similar accommodation","2,819,931",""
"2016","Estonia","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","504,983",""
"2016","Estonia","Total","Number","Holiday and other short-stay accommodation","504,983",""
"2016","Estonia","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","Estonia","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6.84",""
"2016","Estonia","Total","Percentage change on previous period","Hotels and similar accommodation","6.59",""
"2016","Estonia","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8.25",""
"2016","Estonia","Total","Percentage change on previous period","Holiday and other short-stay accommodation","8.25",""
"2016","Estonia","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Ireland","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,172,440","e"
"2016","Ireland","Foreign country","Number","Hotels and similar accommodation","2,674,792","e"
"2016","Ireland","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","497,648","e"
"2016","Ireland","Foreign country","Number","Holiday and other short-stay accommodation","445,610","e"
"2016","Ireland","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","52,038","e"
"2016","Ireland","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","18.96","e"
"2016","Ireland","Foreign country","Percentage change on previous period","Hotels and similar accommodation","18.34","e"
"2016","Ireland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22.42","e"
"2016","Ireland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","28.5","e"
"2016","Ireland","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-12.9","e"
"2016","Ireland","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,382,650","e"
"2016","Ireland","Reporting country","Number","Hotels and similar accommodation","7,031,826","e"
"2016","Ireland","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","350,824","e"
"2016","Ireland","Reporting country","Number","Holiday and other short-stay accommodation","238,891","e"
"2016","Ireland","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","111,933","e"
"2016","Ireland","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-8.73","e"
"2016","Ireland","Reporting country","Percentage change on previous period","Hotels and similar accommodation","-8.83","e"
"2016","Ireland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-6.59","e"
"2016","Ireland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","9.25","e"
"2016","Ireland","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-28.66","e"
