TIME,GEO,C_RESID,UNIT,NACE_R2,Value,Flag and Footnotes
2016,France,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2016,France,Total,Percentage of total,Hotels and similar accommodation,:,
2016,France,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2016,France,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-1.29,
2016,France,Total,Percentage change on previous period,Hotels and similar accommodation,-0.87,
2016,France,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-1.71,
2016,France,Total,Percentage change on previous period,Holiday and other short-stay accommodation,-3.05,
2016,France,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-0.63,
2016,Croatia,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","72,064,582",
2016,Croatia,Foreign country,Number,Hotels and similar accommodation,"20,871,999",
2016,Croatia,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","51,192,583",
2016,Croatia,Foreign country,Number,Holiday and other short-stay accommodation,"34,154,714",
2016,Croatia,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","17,037,869",
2016,Croatia,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Croatia,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Croatia,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2016,Croatia,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Croatia,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",92.6,
2016,Croatia,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2016,Croatia,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Croatia,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",9.72,
2016,Croatia,Foreign country,Percentage change on previous period,Hotels and similar accommodation,5.14,
2016,Croatia,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",11.7,
2016,Croatia,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,17.15,
2016,Croatia,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",2.16,
2016,Croatia,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,759,532",
2016,Croatia,Reporting country,Number,Hotels and similar accommodation,"2,390,847",
2016,Croatia,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,368,685",
2016,Croatia,Reporting country,Number,Holiday and other short-stay accommodation,"2,922,938",
2016,Croatia,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","445,747",
2016,Croatia,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Croatia,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Croatia,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2016,Croatia,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Croatia,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",7.4,
2016,Croatia,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2016,Croatia,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Croatia,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",1.83,
2016,Croatia,Reporting country,Percentage change on previous period,Hotels and similar accommodation,3.72,
2016,Croatia,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",0.53,
2016,Croatia,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,1.81,
2016,Croatia,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-7.13,
2016,Croatia,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","77,824,114",
2016,Croatia,Total,Number,Hotels and similar accommodation,"23,262,846",
2016,Croatia,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","54,561,268",
2016,Croatia,Total,Number,Holiday and other short-stay accommodation,"37,077,652",
2016,Croatia,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","17,483,616",
2016,Croatia,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","18,570.81",
2016,Croatia,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Croatia,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Croatia,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",887.78,
2016,Croatia,Total,Per square kilometre,Hotels and similar accommodation,:,
2016,Croatia,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Croatia,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Croatia,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
